userid,user_display_name,user_screen_name,user_reported_location,user_profile_description,user_profile_url,follower_count,following_count,account_creation_date,account_language
2e27054a9e525b4167ec99331558659a59996dc3711e36aee02d5ec78817161e,2e27054a9e525b4167ec99331558659a59996dc3711e36aee02d5ec78817161e,2e27054a9e525b4167ec99331558659a59996dc3711e36aee02d5ec78817161e,United States,"Father of twin daughters. Conservative Republican. Interested in world events, politics, and sports. RT= whatever I find interesting",,1815,1735,2013-08-24,en
e227f393a1e64eaca79a6b8dbb8d30a9883af7d6731a414ad47e21f0bb963086,e227f393a1e64eaca79a6b8dbb8d30a9883af7d6731a414ad47e21f0bb963086,e227f393a1e64eaca79a6b8dbb8d30a9883af7d6731a414ad47e21f0bb963086,,,,0,0,2017-03-29,ru
669c36faea53e37a8f090b4f8620322278c97283a94b5048ef00abdf6cdd9db3,669c36faea53e37a8f090b4f8620322278c97283a94b5048ef00abdf6cdd9db3,669c36faea53e37a8f090b4f8620322278c97283a94b5048ef00abdf6cdd9db3,USA,"Zayn, miss you!",,78,107,2015-03-10,en
2f86acdb7810b996bdabddf3bcf71783eb17f65573803b7c012a203734897694,2f86acdb7810b996bdabddf3bcf71783eb17f65573803b7c012a203734897694,2f86acdb7810b996bdabddf3bcf71783eb17f65573803b7c012a203734897694,USA,We never know the love of a parent till we become parents ourselves,,132,177,2013-08-26,en
a7e66c2c8b0ea83b084c62470e9b5a7eabe82ef201c07bb623d27f8ac7895cea,a7e66c2c8b0ea83b084c62470e9b5a7eabe82ef201c07bb623d27f8ac7895cea,a7e66c2c8b0ea83b084c62470e9b5a7eabe82ef201c07bb623d27f8ac7895cea,Utah,,,50,35,2014-05-11,en
a3c01eef9d4620b5de005fbbb091a69c8ae3dd302d7f1eb72daf03fc1f35dfaa,a3c01eef9d4620b5de005fbbb091a69c8ae3dd302d7f1eb72daf03fc1f35dfaa,a3c01eef9d4620b5de005fbbb091a69c8ae3dd302d7f1eb72daf03fc1f35dfaa,Москва,"Говорунов много, а бойцов, на всю Россию — я и эти трое!",,1815,396,2014-05-25,ru
e0756a44cf06f21d4d15767a007b0ec4351664100f2989969aae4081e7b0795b,e0756a44cf06f21d4d15767a007b0ec4351664100f2989969aae4081e7b0795b,e0756a44cf06f21d4d15767a007b0ec4351664100f2989969aae4081e7b0795b,новгород,чай с мятой,,286,1788,2014-05-29,en
54957bee5c7cd70f3f025d667882f93ea83fd5fb2c3c0cb66ee4237601293be3,54957bee5c7cd70f3f025d667882f93ea83fd5fb2c3c0cb66ee4237601293be3,54957bee5c7cd70f3f025d667882f93ea83fd5fb2c3c0cb66ee4237601293be3,,,,49,11,2016-07-07,de
e8e7c2bfdb7272a4a7db5dfcbb01627222d934054e99469baba6a2fe5edb9f92,e8e7c2bfdb7272a4a7db5dfcbb01627222d934054e99469baba6a2fe5edb9f92,e8e7c2bfdb7272a4a7db5dfcbb01627222d934054e99469baba6a2fe5edb9f92,USA,"If I rude, I rude. Author of All In Love Is Fair",,841,757,2013-08-19,en
311df5b8f4652c1a2f6dd0d8557fb192fa2fed04f57f1c278fbe1ed288101d07,311df5b8f4652c1a2f6dd0d8557fb192fa2fed04f57f1c278fbe1ed288101d07,311df5b8f4652c1a2f6dd0d8557fb192fa2fed04f57f1c278fbe1ed288101d07,USA,"Dont be afraid to stand for what you believe in, even if that means standing alone.",,137,468,2014-06-01,en
5a99fbb6bb6bee94ace72d35d3da2a727e7b65d2d54fd4fed2ef6f72c5894e7b,5a99fbb6bb6bee94ace72d35d3da2a727e7b65d2d54fd4fed2ef6f72c5894e7b,5a99fbb6bb6bee94ace72d35d3da2a727e7b65d2d54fd4fed2ef6f72c5894e7b,Ульяновск,"Женщина моей мечты, найдись!",,194,1646,2014-03-10,en
ce081ad6ca404f95309f7aeae0fb9fcee366ea395222727b53201af277ea10a2,ce081ad6ca404f95309f7aeae0fb9fcee366ea395222727b53201af277ea10a2,ce081ad6ca404f95309f7aeae0fb9fcee366ea395222727b53201af277ea10a2,Arizona,unstoppable,,34,202,2014-06-13,en
6577a25ba6ba0c17dfe945f2df7da33030245aaa36cb86a021ce7cd7ae1ccb2c,6577a25ba6ba0c17dfe945f2df7da33030245aaa36cb86a021ce7cd7ae1ccb2c,6577a25ba6ba0c17dfe945f2df7da33030245aaa36cb86a021ce7cd7ae1ccb2c,Казань,не такой как все и вообще элита,,712,1586,2013-10-08,ru
7d445c747a43a84c0920d73b15f2b60607e7309e55db33bcff6251651d14ae65,7d445c747a43a84c0920d73b15f2b60607e7309e55db33bcff6251651d14ae65,7d445c747a43a84c0920d73b15f2b60607e7309e55db33bcff6251651d14ae65,Москва,Лолище,,136,190,2013-12-16,ru
2ee73509ad25588dd5b6938a22fea344285ec2301fa921abfb9720cead8dc3f5,2ee73509ad25588dd5b6938a22fea344285ec2301fa921abfb9720cead8dc3f5,2ee73509ad25588dd5b6938a22fea344285ec2301fa921abfb9720cead8dc3f5,Питер,,,400,345,2013-12-11,ru
8ff1e1e17b17091088bbe8985a9a356cd53e5ad62286eb40ebcd249a81681136,8ff1e1e17b17091088bbe8985a9a356cd53e5ad62286eb40ebcd249a81681136,8ff1e1e17b17091088bbe8985a9a356cd53e5ad62286eb40ebcd249a81681136,US,,,65,145,2015-03-10,en
035235403bfbbffdf18507847eed7d692c48a4196be9b39c961f05111bbbbf20,035235403bfbbffdf18507847eed7d692c48a4196be9b39c961f05111bbbbf20,035235403bfbbffdf18507847eed7d692c48a4196be9b39c961f05111bbbbf20,Смоленск,"кто в армии не был, тот жизни не знал",,667,1683,2013-12-21,ru
b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,b7f49778bc56c3c78bfbc13c0bcc52e8c3527f42d8b86d70acf1f6720ba5c81f,USA,"Faith, Honesty, Family, Work, Self Discipline, Loyalty, Courage, Defending Innocent, Personal Responsibility. Patriot. Conservative #WakeUpAmerica",,2186,2297,2014-06-03,en
b2db31b7ac7523b2cd2e34cc18e4e9566d55920d7ff7c43c57e59594d3bb5197,b2db31b7ac7523b2cd2e34cc18e4e9566d55920d7ff7c43c57e59594d3bb5197,b2db31b7ac7523b2cd2e34cc18e4e9566d55920d7ff7c43c57e59594d3bb5197,"Köln, Deutschland",Lokale Nachrichten aus Köln. Hier kannst Du wichtige und aktuelle Nachrichten finden. Lies die News aus Deiner Stadt und schreib uns in die DN!,,1315,1421,2016-12-30,de
0fcc412adf3a59424b27677147cd8e6b70a581f687bf425dd07a87079f141636,0fcc412adf3a59424b27677147cd8e6b70a581f687bf425dd07a87079f141636,0fcc412adf3a59424b27677147cd8e6b70a581f687bf425dd07a87079f141636,,,,93,101,2013-08-10,en
06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,06dd583d55075eb926897ef48a2415afc1776718c86b6ac5482e086a0e6d75d2,Orlando,Pediatric Resident в Weill Cornell Medical College,,82,91,2014-05-15,en
d282d3d84c5668ec4c4ad28976832623c31b3e243c265149b4a3ab2f174c30ab,d282d3d84c5668ec4c4ad28976832623c31b3e243c265149b4a3ab2f174c30ab,d282d3d84c5668ec4c4ad28976832623c31b3e243c265149b4a3ab2f174c30ab,,,,1039,189,2017-04-13,ru
f1396d60d1fc93b847f08dba991a12c237855548c965c0e6191c3fd88d9c3e4a,f1396d60d1fc93b847f08dba991a12c237855548c965c0e6191c3fd88d9c3e4a,f1396d60d1fc93b847f08dba991a12c237855548c965c0e6191c3fd88d9c3e4a,سوريا,رياضة,,60,77,2015-03-12,ar
d9ee1f43567c62bf39a44300e086b406ea8556d756368f845e71f6d3a0408f0b,d9ee1f43567c62bf39a44300e086b406ea8556d756368f845e71f6d3a0408f0b,d9ee1f43567c62bf39a44300e086b406ea8556d756368f845e71f6d3a0408f0b,United States,Print Hillary's face  Pee on it  Send us proofs  Earn money   https://t.co/0LYZejluYL,https://t.co/0LYZejluYL,403,4120,2016-06-30,en
933a5676ff5ab5dd19568163e63814fdb8e0465abd54cc944083551ecf9ea644,933a5676ff5ab5dd19568163e63814fdb8e0465abd54cc944083551ecf9ea644,933a5676ff5ab5dd19568163e63814fdb8e0465abd54cc944083551ecf9ea644,USA,Speed and different vehicles - my way of life),,114,161,2013-08-12,en
fe36814d91c603bdd794327a26800e8a69da1eb0c49e74c627c3742615fba7a4,fe36814d91c603bdd794327a26800e8a69da1eb0c49e74c627c3742615fba7a4,fe36814d91c603bdd794327a26800e8a69da1eb0c49e74c627c3742615fba7a4," Bloomfield Hills, Michigan",,,75,85,2013-12-10,en
349144213c3141c70f1021f47d801f6e7bb56dd7faa3302b023b0e82c0f70869,349144213c3141c70f1021f47d801f6e7bb56dd7faa3302b023b0e82c0f70869,349144213c3141c70f1021f47d801f6e7bb56dd7faa3302b023b0e82c0f70869,USA,"Christian, Husband, Father, American, Conservative, Tea Party, Fisherman, Gun Owner, Engineer, USN Vet #BodyLife #TCOT #TGDN #2A #TPFA #CruzCrew #PJNET",,1528,1499,2014-05-12,en
bec816c88e61634ab9209c98379cc1a251300fba0a8785ec09d340c751d9a201,bec816c88e61634ab9209c98379cc1a251300fba0a8785ec09d340c751d9a201,bec816c88e61634ab9209c98379cc1a251300fba0a8785ec09d340c751d9a201,Москва,"Психотерапевт. Только с универа, но уже кое-что могу) Заядлый ватник!",,689,1974,2013-11-12,ru
5211e49f55c5e7e85c4165a4b206bc2b40a213dcd5388f553da9ecb88fa00385,5211e49f55c5e7e85c4165a4b206bc2b40a213dcd5388f553da9ecb88fa00385,5211e49f55c5e7e85c4165a4b206bc2b40a213dcd5388f553da9ecb88fa00385,"Москва, Россия",Зам. председателя полит совета МГЕР  Дмитровского района,https://t.co/Ve2zeDxRvQ,267,330,2014-05-05,ru
8b4206117cd098a3c1ef52d2ee27327165065b2480531174d492b7b9f8c985ed,8b4206117cd098a3c1ef52d2ee27327165065b2480531174d492b7b9f8c985ed,8b4206117cd098a3c1ef52d2ee27327165065b2480531174d492b7b9f8c985ed,Серпухов,мимими,,152,275,2014-04-21,ru
f10f7961bd2e706d9a76ac158615c367127012d5eece93be4a4c393b2ce0c40a,f10f7961bd2e706d9a76ac158615c367127012d5eece93be4a4c393b2ce0c40a,f10f7961bd2e706d9a76ac158615c367127012d5eece93be4a4c393b2ce0c40a,USA,Believe you can and you’re halfway there.,,95,104,2013-08-30,en
df9d06b432f91c3c91f87518b9c5bfa8cf95ea82ee9e472ee542b084271b16b4,df9d06b432f91c3c91f87518b9c5bfa8cf95ea82ee9e472ee542b084271b16b4,df9d06b432f91c3c91f87518b9c5bfa8cf95ea82ee9e472ee542b084271b16b4,USA,"Winning isn’t everything, but wanting to win is.",,28,177,2014-06-22,en
49f9357f85ba8a69f976475df3779dd03c910c59dfeab2cbc5bfe48e80174206,49f9357f85ba8a69f976475df3779dd03c910c59dfeab2cbc5bfe48e80174206,49f9357f85ba8a69f976475df3779dd03c910c59dfeab2cbc5bfe48e80174206,St.Petersburg,"Женщина создана для того, чтобы ее любить, а не для того, чтобы ее понимать",,3,41,2015-03-13,ru
7a37d4234583c7b1c4f001159077f4ec8ca85b299a15d1c9c5e54df25784742d,7a37d4234583c7b1c4f001159077f4ec8ca85b299a15d1c9c5e54df25784742d,7a37d4234583c7b1c4f001159077f4ec8ca85b299a15d1c9c5e54df25784742d,,,,413,422,2014-09-03,en
4e04b56280e42e1a57b404e299e57a8a8cc9afbb8799a30111c1cf6a1a46aa06,4e04b56280e42e1a57b404e299e57a8a8cc9afbb8799a30111c1cf6a1a46aa06,4e04b56280e42e1a57b404e299e57a8a8cc9afbb8799a30111c1cf6a1a46aa06,,,,133,171,2016-07-06,de
97d91cd2468c06f6ede30c53d97ce36f7066686ab815e417539b235e0952cd32,97d91cd2468c06f6ede30c53d97ce36f7066686ab815e417539b235e0952cd32,97d91cd2468c06f6ede30c53d97ce36f7066686ab815e417539b235e0952cd32,Артем ,Группа Отбитые Печеньки,,142,320,2013-08-28,ru
efe72380966b25bfd27aa7cb16491ed51a6dc3aee108133e597409a3dae45c73,efe72380966b25bfd27aa7cb16491ed51a6dc3aee108133e597409a3dae45c73,efe72380966b25bfd27aa7cb16491ed51a6dc3aee108133e597409a3dae45c73,NY,,,48,89,2014-01-31,en
0105e08292e57e3bc201e097ac85752a7a1e17e6d2c1886c2233df0d6b683eaa,0105e08292e57e3bc201e097ac85752a7a1e17e6d2c1886c2233df0d6b683eaa,0105e08292e57e3bc201e097ac85752a7a1e17e6d2c1886c2233df0d6b683eaa,,I love you. https://t.co/02XzbFcEAc,,17,193,2017-11-06,ru
c553a06deb41885efcdf9d62279deb39a9aafee921dd37124b207f794ab67d42,c553a06deb41885efcdf9d62279deb39a9aafee921dd37124b207f794ab67d42,c553a06deb41885efcdf9d62279deb39a9aafee921dd37124b207f794ab67d42,US,"Father, husband, conservative and in many ways a libertarian, against Obama from the beginning. How could anyone vote for him?",,438,265,2013-08-10,en
c8f5478d4496c7bb390f595315a0b4c54c0b7e9e97524709bfef3f465c78d69e,c8f5478d4496c7bb390f595315a0b4c54c0b7e9e97524709bfef3f465c78d69e,c8f5478d4496c7bb390f595315a0b4c54c0b7e9e97524709bfef3f465c78d69e,USA,Eighty percent of success is showing up.,,11,44,2014-06-24,en
2da8f73ff3ed4ad9e3ca499c99f2b713bc53c379efaed54dbba963d14f2bd038,2da8f73ff3ed4ad9e3ca499c99f2b713bc53c379efaed54dbba963d14f2bd038,2da8f73ff3ed4ad9e3ca499c99f2b713bc53c379efaed54dbba963d14f2bd038,Atlanta,android rocks/iphone sucks,,109,64,2014-05-13,en
18bd9a7d514f6e4dae81a096a7e7387220eb6d9394e26dbb0f1745331b1c0270,18bd9a7d514f6e4dae81a096a7e7387220eb6d9394e26dbb0f1745331b1c0270,18bd9a7d514f6e4dae81a096a7e7387220eb6d9394e26dbb0f1745331b1c0270,"Moscow, Russia","Любите душу, а не то, что снаружи.",,3896,181,2014-03-11,en
5711dcf0382ed8ba6ad89a8d1565938b0dc85b484f38fd13e4db06d4cd6d43fd,5711dcf0382ed8ba6ad89a8d1565938b0dc85b484f38fd13e4db06d4cd6d43fd,5711dcf0382ed8ba6ad89a8d1565938b0dc85b484f38fd13e4db06d4cd6d43fd,"Moscow, Russia",Школа № 2077,,233,1952,2013-12-13,en
c9bee85fb7d9e8ce4f8128e71723af9438d8b96900a72e9d3c48b011b72966b0,c9bee85fb7d9e8ce4f8128e71723af9438d8b96900a72e9d3c48b011b72966b0,c9bee85fb7d9e8ce4f8128e71723af9438d8b96900a72e9d3c48b011b72966b0,"temple hills, md",and n-ggas know they soft like a twinkie fillin'. playin' the villian. prepare for this rap killin'.,,449,438,2013-07-25,en
c514506e040585efbeda09c2f5d793c4f28649e410730fea5b6de518377fb77c,c514506e040585efbeda09c2f5d793c4f28649e410730fea5b6de518377fb77c,c514506e040585efbeda09c2f5d793c4f28649e410730fea5b6de518377fb77c,,Typical food fan,,120,119,2013-08-20,en
1bed07f5349b6e10b702ace9f990d133a6c85299cd2dbe7b9cdf467fc7f7b77d,1bed07f5349b6e10b702ace9f990d133a6c85299cd2dbe7b9cdf467fc7f7b77d,1bed07f5349b6e10b702ace9f990d133a6c85299cd2dbe7b9cdf467fc7f7b77d,Москва,,,3,42,2015-03-08,ru
22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,22d2caecda92565ffddb12dc7c0d5296d23c102e10d524c7714919f989b29752,Boston,falling in love,,108,100,2013-08-10,en
88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898,88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898,88ea17f268c6c8cd91537fedcd7561c53a298bdf4f08c4a632d223b3a09cb898,Питер,"Пока помощник депутата, буду продвигаться дальше.",,835,1852,2013-08-05,ru
15fa07830cce6e7a957e4b52d73773bfec3d62dd14d43c3a8a5416ea2ffae550,15fa07830cce6e7a957e4b52d73773bfec3d62dd14d43c3a8a5416ea2ffae550,15fa07830cce6e7a957e4b52d73773bfec3d62dd14d43c3a8a5416ea2ffae550,"Москва, Россия",Член ВОО МГЕР САО Беговое Активист #Москва,,391,1535,2014-05-06,ru
2503fce373be75b596b2a00132cf539d95b135da0e1f20772c60937bbd861ccd,2503fce373be75b596b2a00132cf539d95b135da0e1f20772c60937bbd861ccd,2503fce373be75b596b2a00132cf539d95b135da0e1f20772c60937bbd861ccd,USA,Christian Conservative. #Trump Supporter #Election2016. Watching the polls. Make America Great Again  #WakeUpAmerica #tcot,,531,421,2014-05-30,en
9a8e845f17b3a3774de7ed4c4ace42f97257c285719bf86d7f8026b4b9b9777f,9a8e845f17b3a3774de7ed4c4ace42f97257c285719bf86d7f8026b4b9b9777f,9a8e845f17b3a3774de7ed4c4ace42f97257c285719bf86d7f8026b4b9b9777f,Boston,,,30,110,2014-05-09,en
bc330aca26e327cfc755320b4a87375945e316f582db07f9931517bfdb415570,bc330aca26e327cfc755320b4a87375945e316f582db07f9931517bfdb415570,bc330aca26e327cfc755320b4a87375945e316f582db07f9931517bfdb415570,USA,Definiteness of purpose is the starting point of all achievement.,,3067,3161,2014-06-15,en
814082062907011072,Татьяна Елисеева,eliseeva_tan,"Москва, Россия",Гражданский журналист.,,7003,1635,2016-12-28,ru
0dabefc141ed17bc26c9e83b79e2bbadce60b56ec85619fed4fb969d8cdc7407,0dabefc141ed17bc26c9e83b79e2bbadce60b56ec85619fed4fb969d8cdc7407,0dabefc141ed17bc26c9e83b79e2bbadce60b56ec85619fed4fb969d8cdc7407,Ostin,Stable worker,,78,156,2014-08-18,en
bd942c4d8cc194d7186e8547420b4f6fb6a1192758e91f2b0ec53632f874b3ae,bd942c4d8cc194d7186e8547420b4f6fb6a1192758e91f2b0ec53632f874b3ae,bd942c4d8cc194d7186e8547420b4f6fb6a1192758e91f2b0ec53632f874b3ae,"Berlin, Deutschland","Keiner kann uns verbieten, uns so zu äußern, wie wir es wollen! Wir sind für die Meinungsfreiheit!",,1575,1228,2016-12-26,de
459bafb54a83547e186a0888cbf9228ddb04475f045520b914852f28f3b24b14,459bafb54a83547e186a0888cbf9228ddb04475f045520b914852f28f3b24b14,459bafb54a83547e186a0888cbf9228ddb04475f045520b914852f28f3b24b14,USA,"Strive not to be a success, but rather to be of value",,114,133,2013-08-09,en
1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,1cd9dcae39203ce9df705a6ff0cb4b1961effb11c9959e48055606a108fedd44,USA,"Retired Chief Financial Officer, Patriot, Conservative Constitutionalist, 2nd Amend Supporter, Penn State Grad - Political Science, Fitness Enthusiast",,1578,1626,2015-03-10,en
d2a0f70e9b42fe1d1015c19cd1034e31e64d3b21e6934b862f6e1aff669e0181,d2a0f70e9b42fe1d1015c19cd1034e31e64d3b21e6934b862f6e1aff669e0181,d2a0f70e9b42fe1d1015c19cd1034e31e64d3b21e6934b862f6e1aff669e0181,,New York,,82,147,2015-03-11,en
83b2b745604282d8d1415d67767762a52c148b06dc1fc2fad20d0394992c19bf,83b2b745604282d8d1415d67767762a52c148b06dc1fc2fad20d0394992c19bf,83b2b745604282d8d1415d67767762a52c148b06dc1fc2fad20d0394992c19bf,USA,"work hard, party hard!",,51,0,2015-03-12,en
449689677,Рамзан Кадыров,KadirovRussia,,"Пародийный аккаунт. Озвучиваю то, что политикам не позволено протоколом",,123989,10,2011-12-29,ru
dc58bb02edb2696974b153dd472697ff2064c6052f0ea5da4c9cc16bfc0a3652,dc58bb02edb2696974b153dd472697ff2064c6052f0ea5da4c9cc16bfc0a3652,dc58bb02edb2696974b153dd472697ff2064c6052f0ea5da4c9cc16bfc0a3652,NY,Avid tv fan,,35,220,2014-06-18,en
7a510df10b6580a9196c953d2fef7d673f9f7e4259d9dd96a5512ea4a794005c,7a510df10b6580a9196c953d2fef7d673f9f7e4259d9dd96a5512ea4a794005c,7a510df10b6580a9196c953d2fef7d673f9f7e4259d9dd96a5512ea4a794005c,USA,,,72,20,2014-05-29,en
3a88a19f0a31835ca4329469c511ad5a68f2045af4f11952127273e2325ca8d5,3a88a19f0a31835ca4329469c511ad5a68f2045af4f11952127273e2325ca8d5,3a88a19f0a31835ca4329469c511ad5a68f2045af4f11952127273e2325ca8d5,USA,,,58,80,2014-05-13,en
cfb1c5298d5096facda8d6269fda4aa0ee126f0d5af0c7e01cfe3feac8ac1f92,cfb1c5298d5096facda8d6269fda4aa0ee126f0d5af0c7e01cfe3feac8ac1f92,cfb1c5298d5096facda8d6269fda4aa0ee126f0d5af0c7e01cfe3feac8ac1f92,USA,f*** off,,92,84,2013-08-22,en
2534367226,ПолитОпрос,PolitOpros,,Общероссийская репрезентативная выборка для соцопросов составляет 1600 человек,https://t.co/W2Cq3uYUL6,28633,4181,2014-05-07,ru
723434980177633280,Erdollum,erdollum,,"Keiner kann uns verbieten, uns so zu äußern, wie wir es wollen! Wir sind für die Meinungsfreiheit!",,7691,3492,2016-04-22,de
adbbdf7ee1b2b176ca28af1d7d0bdfa5c65a048178b48e922d1bf4c854009721,adbbdf7ee1b2b176ca28af1d7d0bdfa5c65a048178b48e922d1bf4c854009721,adbbdf7ee1b2b176ca28af1d7d0bdfa5c65a048178b48e922d1bf4c854009721,USA,,,21,63,2014-06-14,en
52d3bd22c9b34ac5ac388454839689c9449e9459238b85bd82f148826edc7fb5,52d3bd22c9b34ac5ac388454839689c9449e9459238b85bd82f148826edc7fb5,52d3bd22c9b34ac5ac388454839689c9449e9459238b85bd82f148826edc7fb5,,,,109,1350,2016-07-06,de
5d3363ce249943ab2bc0a082c15852a9f1d48cbed83aed753580486936944994,5d3363ce249943ab2bc0a082c15852a9f1d48cbed83aed753580486936944994,5d3363ce249943ab2bc0a082c15852a9f1d48cbed83aed753580486936944994,Вологда,ты меня не забудешь...,,184,263,2014-03-06,ru
958f3421a1791d5dbe2434885dd8d162954d77854aaf971c360a09f3658cc066,958f3421a1791d5dbe2434885dd8d162954d77854aaf971c360a09f3658cc066,958f3421a1791d5dbe2434885dd8d162954d77854aaf971c360a09f3658cc066,Nashville,,,89,389,2014-06-12,en
c1a061c8141396295e623899aaf92a561b6f45dc001712868708133be3acab8e,c1a061c8141396295e623899aaf92a561b6f45dc001712868708133be3acab8e,c1a061c8141396295e623899aaf92a561b6f45dc001712868708133be3acab8e,Москва,"Попади только на чужбину, так начнешь уверять, что у нас свиньи жареные разгуливают.",,2929,217,2014-05-04,ru
2611151319,Seattle Post,Seattle_Post,"Seattle, WA","Be the first to know Seattle's local news. Politics, sport, entertainment, business, features and more that you need to know and share",,25263,10975,2014-06-15,en
a868920197c9837830b68f2f041dadbb950f208a4cd945088116eaef2e0eb4fe,a868920197c9837830b68f2f041dadbb950f208a4cd945088116eaef2e0eb4fe,a868920197c9837830b68f2f041dadbb950f208a4cd945088116eaef2e0eb4fe,,,,0,13,2017-10-21,ru
d435ae71654124bc5078b24bfc9cf40f6e6bee86dc1c35520aff7b4eff0f8cc3,d435ae71654124bc5078b24bfc9cf40f6e6bee86dc1c35520aff7b4eff0f8cc3,d435ae71654124bc5078b24bfc9cf40f6e6bee86dc1c35520aff7b4eff0f8cc3,"New York, NY","Money can't buy love, but it improves your bargaining position",,6,54,2017-05-22,en
3b3a4c6e344805f6efce5b39db69d446f83a1f632ca57c87142ccce5ba26e7e2,3b3a4c6e344805f6efce5b39db69d446f83a1f632ca57c87142ccce5ba26e7e2,3b3a4c6e344805f6efce5b39db69d446f83a1f632ca57c87142ccce5ba26e7e2,USA,Baller,,1,0,2014-05-30,en
2630842499,San Diego Daily,DailySanDiego,"San Diego, CA","Follow for San Diego's breaking news, special reports, entertainment and more from @DailySanDiego",,22715,8255,2014-06-22,en
977a7310a34d9dfce6c5f9597a1839ed1b4102f56f34e76ae34db3fc21292d19,977a7310a34d9dfce6c5f9597a1839ed1b4102f56f34e76ae34db3fc21292d19,977a7310a34d9dfce6c5f9597a1839ed1b4102f56f34e76ae34db3fc21292d19,USA,Foxie,,105,94,2013-06-28,en
6eda9653e3e722304121315059cbc058baf4d436233c42eb39a22dc18475ba47,6eda9653e3e722304121315059cbc058baf4d436233c42eb39a22dc18475ba47,6eda9653e3e722304121315059cbc058baf4d436233c42eb39a22dc18475ba47,USA,"Go where you are celebrated – not tolerated. If they can’t see the real value of you, it’s time for a new start.",,97,422,2014-05-30,en
53629582cc98baf9fa131a32c56f62cf384c17e12d42c6b2e330be47b0d552c8,53629582cc98baf9fa131a32c56f62cf384c17e12d42c6b2e330be47b0d552c8,53629582cc98baf9fa131a32c56f62cf384c17e12d42c6b2e330be47b0d552c8,,,,509,481,2014-09-02,en
4f9c0d7853fb33eb1b9392c4ea17e2efa0c36b3914eaf0efb063c6f2c240325a,4f9c0d7853fb33eb1b9392c4ea17e2efa0c36b3914eaf0efb063c6f2c240325a,4f9c0d7853fb33eb1b9392c4ea17e2efa0c36b3914eaf0efb063c6f2c240325a,USA,,,0,2,2014-06-22,en
